id,weight,region,type,tenure,income,hardships,gender,move_date,pretenure,forced_move,move_to_buy
16320,121.59,Vancouver,03,rented,37000,easy,male,10+,rent,yes,no
16342,237.022,Vancouver,06,rented,49000,easy,female,10+,rent,no,no
16358,62.593,Other CMA,06,rented,26000,neither,female,2-3,own,no,no
16384,960.826,Non CMA,01,owned,14500,neither,male,5-10,rent,yes,no
16395,125.414,Vancouver,05,rented,45000,neither,female,5-10,rent,no,no
16396,454.205,Vancouver,05,rented,25000,neither,male,10+,rent,no,no
16400,702.93,Vancouver,01,owned,210000,very easy,female,5-10,own,no,no
16447,559.252,Vancouver,01,owned,140000,neither,male,10+,own,no,no
16456,215.665,Vancouver,01,owned,120000,difficult,female,10+,rent-free,no,no
16476,679.347,Vancouver,04,owned,105000,easy,male,10+,rent-free,no,no
16489,57.993,Other CMA,06,owned,145000,difficult,male,4-5,own,no,no
16493,660.321,Vancouver,05,owned,165000,very easy,female,5-10,rent,no,yes
16503,743.521,Vancouver,05,owned,60000,neither,female,10+,rent,no,yes
16508,518.821,Non CMA,01,owned,110000,very difficult,male,10+,own,no,no
16520,220.31,Other CMA,06,owned,38000,very easy,female,5-10,own,no,no
16543,60.178,Other CMA,06,owned,67500,easy,female,4-5,own,no,no
16565,800.989,Non CMA,01,rented,97500,very difficult,female,4-5,rent-free,no,no
16575,725.903,Non CMA,01,owned,28000,neither,male,10+,rent,no,no
16578,238.538,Other CMA,06,rented,47000,neither,female,4-5,rent,no,no
16592,976.664,Vancouver,03,owned,135000,difficult,female,10+,own,no,no
16598,254.681,Vancouver,05,owned,52500,difficult,female,10+,own,no,no
16635,85.393,Non CMA,03,rented,60000,easy,female,5-10,rent,no,no
16640,144.666,Vancouver,06,rented,37000,neither,male,10+,rent,no,no
16651,872.821,Vancouver,04,owned,115000,neither,male,5-10,rent,no,yes
16669,538.437,Non CMA,01,owned,145000,very easy,female,10+,own,no,yes
16677,299.358,Other CMA,03,rented,85000,difficult,male,<1,own,no,no
16685,111.22,Other CMA,05,rented,97500,neither,male,1-2,rent-free,no,no
16687,725.021,Non CMA,01,owned,125000,easy,male,10+,rent,no,yes
16688,823.953,Non CMA,04,owned,87500,very easy,female,1-2,own,no,no
16705,10.351,Non CMA,01,rented,80000,very difficult,female,10+,rent,no,no
16706,1312.759,Non CMA,03,owned,110000,neither,female,1-2,rent,no,yes
16724,496.735,Vancouver,01,rented,43000,difficult,female,3-4,rent,yes,no
16747,761.498,Vancouver,06,owned,39000,difficult,female,2-3,own,no,no
16755,270.58,Other CMA,05,owned,57500,easy,male,1-2,own,no,no
16783,19.323,Other CMA,06,rented,115000,difficult,male,5-10,rent,no,no
16798,249.361,Other CMA,01,owned,60000,neither,male,10+,rent,no,no
16810,89.421,Other CMA,03,rented,55000,difficult,male,<1,rent,no,no
16826,87.264,Non CMA,06,rented,55000,neither,female,1-2,rent,no,no
16834,398.713,Vancouver,05,rented,150000,neither,male,2-3,rent,no,no
16836,75.069,Other CMA,06,owned,155000,very easy,male,4-5,rent,no,yes
16858,1032.71,Non CMA,06,rented,32000,difficult,female,5-10,rent,no,no
16872,46.925,Other CMA,01,owned,300000,neither,female,4-5,own,no,no
16897,536.506,Non CMA,01,owned,110000,neither,male,10+,own,no,no
16908,606.619,Non CMA,01,owned,27000,neither,male,10+,rent,no,yes
16911,1368.685,Vancouver,04,owned,125000,neither,male,10+,own,no,no
16928,960.289,Non CMA,03,owned,125000,neither,female,10+,rent,yes,yes
16938,209.671,Other CMA,05,owned,97500,neither,female,<1,own,no,no
16943,308.574,Non CMA,01,owned,165000,difficult,male,10+,own,no,no
16956,386.988,Vancouver,06,owned,60000,easy,male,10+,rent,no,yes
16963,288.654,Vancouver,06,rented,32000,neither,male,5-10,rent,no,no
16965,746.708,Non CMA,01,owned,77500,neither,female,4-5,own,no,no
16981,204.367,Other CMA,06,owned,97500,easy,male,4-5,own,no,no
16988,378.861,Vancouver,06,rented,22000,difficult,female,5-10,rent,yes,no
16990,145.117,Non CMA,06,rented,14500,easy,female,5-10,rent,yes,no
17001,244.668,Other CMA,01,owned,260000,easy,male,2-3,rent,no,yes
17002,100.862,Other CMA,01,owned,145000,neither,female,10+,own,no,no
17015,1110.169,Vancouver,04,owned,125000,neither,female,10+,own,no,no
17033,72.643,Non CMA,01,owned,14000,neither,female,<1,own,no,no
17039,47.371,Other CMA,06,rented,15500,neither,male,3-4,rent,no,no
17041,638.867,Non CMA,01,owned,130000,easy,male,10+,own,no,no
17058,133.79,Vancouver,06,rented,35000,difficult,male,10+,rent,no,no
17065,877.12,Vancouver,06,owned,33000,very easy,male,10+,rent,no,yes
17066,216.323,Other CMA,01,owned,185000,very easy,female,4-5,rent,no,no
17081,1324.857,Vancouver,05,owned,55000,neither,female,5-10,rent,no,yes
17105,528.089,Vancouver,06,rented,140000,difficult,female,3-4,rent,no,no
17121,128.349,Vancouver,05,rented,30000,difficult,female,5-10,rent,no,no
17126,167.567,Other CMA,06,rented,14500,very difficult,female,5-10,rent,no,no
17132,160.074,Other CMA,06,rented,67500,easy,male,<1,own,no,no
17134,363.554,Vancouver,05,owned,87500,neither,male,4-5,own,no,no
17140,149.072,Vancouver,06,rented,21000,difficult,female,10+,rent,no,no
17164,35.77,Other CMA,05,rented,20000,neither,male,10+,rent,yes,no
17167,251.835,Vancouver,06,rented,9000,difficult,male,5-10,rent,no,no
17198,635.641,Vancouver,01,owned,1300000,easy,female,10+,own,no,no
17204,121.522,Other CMA,04,rented,190000,neither,male,1-2,rent,yes,no
17219,65.405,Non CMA,06,owned,57500,easy,male,10+,own,no,no
17233,35.77,Other CMA,06,rented,30000,very easy,male,10+,rent,no,no
17243,30.414,Non CMA,03,rented,21000,neither,female,5-10,rent-free,no,no
17247,204.367,Other CMA,01,owned,87500,neither,male,10+,own,no,no
17316,143.105,Vancouver,06,rented,21000,very difficult,female,10+,rent,no,no
17322,51.541,Other CMA,06,rented,72500,neither,female,10+,rent,no,no
17338,166.109,Other CMA,06,rented,49000,neither,female,3-4,rent,no,no
17358,211.337,Other CMA,01,owned,115000,easy,female,10+,rent,no,yes
17361,899.629,Vancouver,01,owned,125000,neither,female,5-10,own,no,no
17400,490.218,Non CMA,01,owned,87500,difficult,female,5-10,own,no,no
17412,26.567,Other CMA,06,rented,85000,difficult,male,4-5,rent,no,no
17427,765.264,Vancouver,01,owned,125000,very difficult,female,10+,own,no,no
17428,34.516,Non CMA,06,rented,20000,very difficult,male,5-10,own,yes,no
17430,64.194,Other CMA,04,owned,110000,neither,female,10+,rent,no,yes
17437,132.87,Non CMA,01,owned,44000,very easy,male,10+,own,no,no
17442,201.325,Vancouver,06,rented,25000,neither,female,4-5,rent,no,no
17451,318.978,Non CMA,06,rented,55000,very easy,male,4-5,rent,no,no
17453,70.953,Other CMA,01,rented,140000,neither,female,<1,rent,no,no
17459,204.367,Other CMA,05,rented,75000,easy,female,1-2,rent,no,no
17471,479.553,Non CMA,01,owned,82500,easy,female,10+,own,no,no
17492,230.364,Other CMA,01,owned,115000,neither,female,1-2,own,no,no
17501,486.621,Non CMA,01,owned,27000,neither,female,10+,rent,no,yes
17513,76.974,Non CMA,03,rented,60000,neither,female,2-3,rent,no,no
17518,1218.137,Vancouver,01,owned,140000,neither,male,10+,own,no,no
17537,62.339,Non CMA,01,rented,50000,neither,female,3-4,rent,no,no
17538,14.121,Non CMA,06,rented,19500,difficult,male,4-5,rent,no,no
17543,196.05,Other CMA,01,owned,95000,neither,male,10+,own,no,no
17548,599.105,Non CMA,01,owned,85000,difficult,male,5-10,own,no,no
17565,1400.528,Vancouver,06,owned,140000,easy,female,4-5,own,no,no
17570,387.282,Non CMA,01,owned,12000,neither,female,10+,own,no,no
17581,55.985,Non CMA,02,rented,32000,easy,male,3-4,own,no,no
17585,289.573,Other CMA,01,owned,195000,neither,male,2-3,rent,no,no
17602,43.047,Non CMA,03,rented,57500,easy,male,4-5,rent,no,no
17616,656.875,Non CMA,01,owned,34000,difficult,male,10+,rent,no,no
17643,128.38,Other CMA,06,rented,67500,neither,female,2-3,rent-free,no,no
17651,160.584,Other CMA,06,owned,115000,difficult,female,5-10,rent,no,yes
17653,204.367,Other CMA,01,owned,97500,easy,male,10+,own,no,no
17657,27.088,Other CMA,03,rented,55000,neither,female,5-10,rent,no,no
17664,575.503,Vancouver,04,owned,310000,easy,female,10+,own,no,no
17677,172.534,Vancouver,06,rented,62500,difficult,female,5-10,rent,no,no
17685,62.71,Non CMA,01,owned,60000,neither,male,<1,own,no,yes
17701,795.721,Non CMA,01,rented,100000,very easy,female,2-3,rent-free,no,no
17705,303.831,Vancouver,06,rented,52500,difficult,female,4-5,rent,no,no
17709,35.283,Non CMA,06,rented,21000,difficult,female,10+,rent,no,no
17727,758.452,Vancouver,03,owned,72500,very difficult,female,5-10,rent,no,yes
17735,42.057,Other CMA,06,rented,105000,very easy,male,5-10,own,no,no
17737,210.044,Other CMA,06,rented,60000,neither,male,10+,rent,no,no
17761,888.826,Vancouver,06,owned,24000,easy,female,10+,rent,no,yes
17767,119.338,Vancouver,06,rented,36000,difficult,female,1-2,rent,no,no
17771,70.538,Other CMA,06,rented,75000,neither,female,5-10,own,no,no
17773,60.373,Other CMA,06,rented,90000,neither,female,5-10,rent,no,no
17791,304.701,Vancouver,01,owned,22000,easy,female,10+,rent,no,yes
17794,60.792,Non CMA,01,owned,40000,very difficult,male,10+,rent,no,yes
17808,166.5,Non CMA,01,owned,12000,easy,male,10+,rent,no,yes
17837,216.94,Vancouver,05,rented,77500,very easy,male,5-10,own,no,no
17848,73.426,Other CMA,06,rented,26000,neither,female,4-5,rent,no,no
17854,251.338,Other CMA,01,owned,200000,neither,male,1-2,rent,yes,yes
17858,35.941,Other CMA,06,rented,19000,very difficult,female,10+,rent,yes,no
17864,772.751,Non CMA,01,owned,100000,easy,male,4-5,own,no,no
17875,703.378,Vancouver,02,owned,100000,difficult,female,5-10,rent,no,no
17882,667.422,Vancouver,01,owned,135000,easy,female,5-10,rent,no,yes
17905,1054.761,Vancouver,06,rented,150000,neither,male,<1,own,no,no
17921,68.783,Other CMA,01,owned,120000,difficult,male,3-4,rent,no,yes
17929,615.322,Vancouver,01,owned,38000,difficult,male,5-10,rent,no,no
17962,163.566,Other CMA,01,owned,125000,very easy,male,10+,own,no,no
17979,993.516,Vancouver,06,rented,110000,very easy,male,10+,rent,no,no
17984,62.593,Other CMA,06,rented,41000,neither,female,5-10,rent,no,no
17996,402.285,Vancouver,06,rented,28000,very difficult,male,4-5,rent,no,no
18010,406.49,Vancouver,03,rented,115000,neither,female,10+,rent,no,no
18019,313.461,Vancouver,06,rented,135000,easy,male,3-4,rent,no,no
18062,226.625,Vancouver,06,rented,125000,very easy,male,5-10,rent,no,no
18068,737.923,Vancouver,01,owned,82500,neither,male,5-10,own,no,no
18077,109.619,Other CMA,05,owned,67500,neither,female,10+,rent,no,yes
18094,386.988,Vancouver,06,rented,20000,difficult,female,10+,rent,no,no
18097,435.37,Vancouver,04,owned,135000,easy,female,5-10,own,no,no
18117,31.281,Other CMA,06,rented,110000,easy,female,3-4,rent,no,no
18126,160.527,Other CMA,01,rented,47000,difficult,male,10+,rent,no,no
18130,324.316,Other CMA,06,rented,32000,neither,male,4-5,own,no,no
18144,104.491,Other CMA,04,rented,97500,neither,male,1-2,rent-free,no,no
18151,60.439,Other CMA,01,owned,185000,neither,male,5-10,rent,no,yes
18163,1420.708,Non CMA,01,owned,75000,neither,male,1-2,own,no,no
18171,842.977,Vancouver,06,rented,34000,very difficult,male,1-2,rent-free,no,no
18182,96.809,Non CMA,01,owned,60000,difficult,female,2-3,own,no,no
18185,434.968,Non CMA,01,owned,38000,easy,female,<1,own,no,no
18187,901.17,Non CMA,01,rented,20000,neither,male,1-2,rent,no,no
18191,83.686,Other CMA,06,rented,22000,neither,female,10+,own,no,no
18212,84.234,Non CMA,06,rented,18000,neither,male,2-3,rent,no,no
18233,176.664,Other CMA,06,rented,4400,very difficult,male,2-3,rent,yes,no
18243,396.471,Vancouver,06,owned,75000,difficult,male,4-5,rent,no,no
18254,85.655,Vancouver,05,rented,120000,very easy,female,4-5,rent,no,no
18264,314.77,Other CMA,01,owned,67500,easy,female,2-3,own,no,no
18265,55.48,Non CMA,02,rented,92500,neither,male,5-10,rent,no,no
18279,637.698,Other CMA,01,rented,140000,neither,male,<1,rent-free,no,no
18282,40.768,Other CMA,06,rented,19000,very easy,male,10+,rent,no,no
18287,46.058,Other CMA,06,rented,145000,difficult,female,1-2,own,no,no
18294,756.012,Non CMA,01,owned,27000,neither,male,10+,rent,no,yes
18295,268.125,Other CMA,01,owned,110000,neither,female,3-4,own,no,no
18300,141.508,Non CMA,01,owned,115000,difficult,female,4-5,own,no,no
18306,278.068,Vancouver,06,rented,80000,easy,male,10+,rent,no,no
18310,632.749,Non CMA,01,rented,140000,neither,female,4-5,own,no,no
18324,295.863,Other CMA,01,owned,39000,easy,male,10+,own,no,no
18326,166.614,Vancouver,06,rented,18000,very difficult,male,5-10,rent,no,no
18336,1198.349,Vancouver,04,owned,115000,difficult,female,5-10,own,no,no
18369,55.823,Other CMA,01,owned,90000,easy,female,5-10,own,no,no
18388,245.069,Non CMA,01,owned,90000,very easy,male,10+,rent,no,yes
18413,38.402,Non CMA,01,owned,82500,easy,male,2-3,own,no,no
18422,319.181,Vancouver,06,rented,55000,difficult,female,<1,rent,no,no
18423,545.619,Non CMA,01,owned,120000,easy,female,10+,own,no,no
18431,1222.032,Vancouver,01,owned,110000,neither,male,1-2,own,no,no
18438,151.027,Other CMA,06,rented,77500,difficult,female,1-2,rent,no,no
18455,55.823,Other CMA,06,owned,52500,easy,female,5-10,own,no,no
18456,182.675,Vancouver,04,owned,72500,very easy,female,10+,own,no,no
18486,46.554,Other CMA,06,rented,39000,difficult,male,10+,rent,no,no
18488,653.873,Non CMA,01,owned,220000,easy,male,3-4,own,no,no
18492,512.05,Other CMA,04,rented,48000,neither,female,4-5,rent,no,no
18541,315.808,Non CMA,01,owned,140000,neither,female,4-5,rent,no,no
18542,30.935,Non CMA,06,rented,65000,very easy,female,5-10,own,no,no
18549,348.719,Vancouver,06,rented,62500,difficult,male,10+,rent-free,no,no
18551,396.493,Non CMA,01,owned,210000,neither,male,4-5,own,no,no
18553,910.011,Non CMA,01,owned,160000,difficult,female,5-10,own,no,no
18580,126.312,Non CMA,06,rented,21000,neither,female,10+,own,no,no
18596,220.31,Other CMA,01,owned,55000,neither,female,10+,own,no,no
18614,143.105,Vancouver,03,rented,38000,difficult,female,10+,rent,no,no
18616,737.923,Vancouver,01,owned,170000,very easy,male,10+,rent,no,no
18651,33.59,Non CMA,06,owned,87500,difficult,male,<1,rent,no,yes
18657,548.432,Vancouver,01,owned,220000,very easy,male,5-10,rent,no,yes
18659,220.31,Other CMA,01,owned,75000,very easy,female,10+,own,no,no
18663,441.053,Vancouver,05,rented,7750,easy,female,2-3,rent-free,no,no
18665,439.703,Vancouver,05,rented,195000,difficult,male,<1,rent,no,no
18675,197.799,Vancouver,06,rented,24000,difficult,female,<1,rent,yes,no
18683,67.027,Other CMA,06,rented,60000,difficult,male,10+,rent,no,no
18696,51.557,Other CMA,06,owned,62500,easy,female,2-3,own,no,no
18697,396.204,Other CMA,01,owned,180000,neither,male,10+,own,no,no
18730,580.344,Vancouver,04,owned,185000,very easy,female,5-10,rent,no,no
18738,108.443,Non CMA,01,owned,57500,easy,male,5-10,own,no,no
18740,506.771,Other CMA,03,rented,55000,neither,male,<1,rent,no,no
18746,258.751,Other CMA,01,owned,240000,neither,female,3-4,own,no,no
18760,30.414,Non CMA,02,rented,20000,very difficult,female,3-4,rent,no,no
18761,54.616,Other CMA,01,rented,200000,neither,male,10+,own,no,no
18763,375.075,Vancouver,05,rented,82500,easy,female,5-10,rent,yes,no
18771,22.987,Other CMA,06,rented,29000,neither,female,10+,rent,no,no
18778,1036.066,Vancouver,01,owned,77500,very easy,female,10+,own,no,no
18795,96.06,Non CMA,03,rented,19000,difficult,female,3-4,rent,no,no
18814,117.535,Other CMA,06,rented,36000,easy,male,5-10,rent-free,no,yes
18844,212.058,Non CMA,06,rented,17000,very difficult,male,10+,rent,yes,no
18853,328.662,Non CMA,01,owned,97500,easy,female,10+,own,no,no
18857,485.731,Non CMA,01,rented,135000,neither,male,2-3,rent,yes,no
18879,31.535,Other CMA,06,rented,26000,difficult,female,5-10,rent,no,no
18884,217.66,Other CMA,01,owned,57500,neither,male,<1,own,no,no
18893,77.61,Non CMA,01,rented,67500,easy,male,10+,rent,no,no
18911,68.664,Other CMA,03,owned,110000,easy,female,10+,rent,no,yes
18913,1011.928,Vancouver,06,owned,115000,neither,male,3-4,rent,no,yes
18924,313.656,Other CMA,01,owned,135000,neither,male,10+,own,no,no
18944,528.319,Vancouver,05,rented,82500,difficult,male,2-3,rent,no,no
18947,185.009,Other CMA,01,owned,195000,very easy,male,10+,own,no,no
18952,173.21,Other CMA,06,rented,29000,very difficult,male,5-10,rent,yes,no
18953,14.905,Non CMA,01,owned,24000,difficult,female,5-10,rent,yes,no
18979,80.188,Other CMA,06,rented,14500,neither,female,4-5,own,no,no
18983,411.266,Non CMA,01,owned,100000,very easy,female,10+,rent,no,no
19001,29.067,Non CMA,06,rented,145000,neither,male,1-2,rent,no,no
19010,211.673,Non CMA,01,owned,115000,easy,female,10+,own,no,no
19026,269.87,Other CMA,04,owned,95000,difficult,female,1-2,own,no,no
19052,135.702,Vancouver,05,rented,21000,neither,female,10+,rent,no,no
19061,65.779,Other CMA,06,rented,115000,neither,male,10+,rent,no,no
19067,401.314,Vancouver,06,owned,30000,easy,female,10+,rent,no,yes
19068,505.34,Non CMA,01,owned,95000,neither,male,2-3,own,no,no
19069,324.625,Vancouver,05,rented,165000,easy,female,1-2,rent,no,no
19085,139.355,Non CMA,04,rented,30000,difficult,female,10+,own,no,no
19091,293.851,Vancouver,04,owned,220000,very difficult,male,5-10,rent,no,yes
19100,878.308,Vancouver,01,rented,21000,difficult,female,5-10,rent,no,no
19110,24.819,Non CMA,06,rented,14500,difficult,male,5-10,rent,no,no
19123,158.891,Other CMA,04,rented,24000,very difficult,male,10+,own,no,no
19159,778.947,Vancouver,05,owned,50000,easy,female,10+,own,no,no
19162,180.268,Non CMA,04,rented,15000,very difficult,female,2-3,rent,yes,no
19163,42.856,Other CMA,06,rented,12500,difficult,male,10+,rent,yes,no
19201,491.848,Non CMA,01,owned,82500,neither,female,2-3,own,no,no
19221,328.878,Other CMA,06,rented,170000,easy,male,4-5,own,no,no
19223,180.433,Other CMA,01,owned,120000,neither,male,10+,own,no,no
19226,561.777,Non CMA,01,owned,210000,very easy,female,10+,rent,no,yes
19233,625.798,Non CMA,01,owned,52500,easy,female,10+,rent,no,yes
19249,104.505,Other CMA,05,rented,92500,difficult,female,1-2,rent,no,no
19253,284.203,Other CMA,06,owned,42000,very easy,male,10+,rent,no,yes
19269,470.599,Non CMA,01,owned,30000,neither,female,10+,own,no,no
19285,793.192,Vancouver,05,owned,80000,neither,male,4-5,rent,no,yes
19287,251.448,Vancouver,06,owned,160000,neither,female,2-3,own,no,no
19288,80.8,Non CMA,02,rented,30000,difficult,female,5-10,rent,yes,no
19289,52.971,Other CMA,06,rented,62500,neither,female,10+,rent,yes,no
19295,313.454,Vancouver,04,owned,85000,easy,female,10+,own,no,no
19305,204.045,Other CMA,01,owned,240000,easy,female,3-4,own,no,no
19340,92.224,Other CMA,06,owned,80000,easy,male,5-10,rent-free,yes,yes
19351,266.973,Vancouver,04,rented,80000,very difficult,female,4-5,rent,no,no
19368,515.946,Vancouver,01,owned,1250000,easy,male,5-10,own,no,no
19381,931.936,Vancouver,06,owned,19000,difficult,female,10+,own,no,yes
19400,216.117,Vancouver,03,rented,95000,very difficult,female,2-3,rent,no,no
19407,284.374,Vancouver,06,rented,60000,difficult,female,<1,rent,no,no
19423,267.413,Other CMA,04,owned,82500,difficult,male,10+,rent,yes,no
19432,247.869,Non CMA,06,rented,32000,very difficult,female,2-3,rent,no,no
19433,695.458,Vancouver,05,owned,1300000,easy,female,3-4,own,no,no
19453,38.726,Other CMA,04,owned,87500,neither,female,10+,rent,no,no
19485,498.658,Non CMA,01,owned,44000,difficult,male,10+,rent,no,yes
19495,66.198,Other CMA,06,owned,65000,neither,female,3-4,rent,no,yes
19503,204.367,Other CMA,01,owned,140000,easy,male,10+,own,no,no
19529,675.956,Vancouver,01,owned,75000,neither,male,<1,own,no,no
19539,48.328,Non CMA,06,rented,15000,difficult,male,5-10,rent,no,no
19546,313.83,Other CMA,01,owned,130000,easy,female,2-3,rent,no,yes
19557,27.983,Other CMA,03,rented,20000,easy,female,10+,rent,yes,no
